Month,Place Key,Location Key,City,State/Region,Country,Timezone,Geoname ID,Scan Status,Festival Count,Registry Match Count,Registry Detail URL Count,Drik URL,Discovery Schema Version,Scan Error,Scanned At
2026-08,geoname:4922462,geoname:4922462|city:lafayette,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4922462&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:12:39-04:00
2026-08,geoname:4887398,geoname:4887398|city:chicago,Chicago,Illinois,United States,America/Chicago,4887398,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4887398&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:12:55-04:00
2026-08,geoname:4684888,geoname:4684888|city:dallas,Dallas,Texas,United States,America/Chicago,4684888,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4684888&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:13:11-04:00
2026-08,geoname:4699066,geoname:4699066|city:houston,Houston,Texas,United States,America/Chicago,4699066,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4699066&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:13:27-04:00
2026-08,geoname:5308655,geoname:5308655|city:phoenix,Phoenix,Arizona,United States,America/Phoenix,5308655,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5308655&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:13:42-04:00
2026-08,geoname:5391959,geoname:5391959|city:san_francisco,San Francisco,California,United States,America/Los_Angeles,5391959,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5391959&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:14:00-04:00
2026-08,geoname:5368361,geoname:5368361|city:los_angeles,Los Angeles,California,United States,America/Los_Angeles,5368361,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5368361&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:14:16-04:00
2026-08,geoname:5809844,geoname:5809844|city:seattle,Seattle,Washington,United States,America/Los_Angeles,5809844,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5809844&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:14:32-04:00
2026-08,geoname:4174757,geoname:4174757|city:tampa,Tampa,Florida,United States,America/New_York,4174757,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4174757&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:14:50-04:00
2026-08,geoname:4167147,geoname:4167147|city:orlando,Orlando,Florida,United States,America/New_York,4167147,COMPLETE,27,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4167147&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:15:06-04:00
2026-08,geoname:4781708,geoname:4781708|city:richmond,Richmond,Virginia,United States,America/New_York,4781708,COMPLETE,28,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4781708&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:15:22-04:00
2026-08,geoname:4347778,geoname:4347778|city:baltimore,Baltimore,Maryland,United States,America/New_York,4347778,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4347778&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:15:37-04:00
2026-08,geoname:4560349,geoname:4560349|city:philadelphia,Philadelphia,Pennsylvania,United States,America/New_York,4560349,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4560349&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:15:53-04:00
2026-08,geoname:5128581,geoname:5128581|city:new_york,New York,New York,United States,America/New_York,5128581,COMPLETE,27,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5128581&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:16:08-04:00
2026-08,geoname:5099836,geoname:5099836|city:new_jersey,New Jersey,New Jersey,United States,America/New_York,5099836,COMPLETE,27,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5099836&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:16:24-04:00
2026-08,geoname:5110629,geoname:5110629|city:buffalo,Buffalo,New York,United States,America/New_York,5110629,COMPLETE,28,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5110629&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:16:39-04:00
2026-08,geoname:5150529,geoname:5150529|city:cleveland,Cleveland,Ohio,United States,America/New_York,5150529,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5150529&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:16:55-04:00
2026-08,geoname:4509177,geoname:4509177|city:columbus,Columbus,Ohio,United States,America/New_York,4509177,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4509177&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:17:12-04:00
2026-08,geoname:4508722,geoname:4508722|city:cincinnati,Cincinnati,Ohio,United States,America/New_York,4508722,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4508722&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:17:31-04:00
2026-08,geoname:4634946,geoname:4634946|city:knoxville,Knoxville,Tennessee,United States,America/New_York,4634946,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4634946&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:17:48-04:00
2026-08,geoname:4644585,geoname:4644585|city:nashville,Nashville,Tennessee,United States,America/Chicago,4644585,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4644585&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:18:03-04:00
2026-08,geoname:5383527,geoname:5383527|city:placentia,Placentia,California,United States,America/Los_Angeles,5383527,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5383527&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:18:20-04:00
2026-08,geoname:4180439,geoname:4180439|city:atlanta,Atlanta,Georgia,United States,America/New_York,4180439,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4180439&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:18:36-04:00
2026-08,geoname:1264527,geoname:1264527|city:chennai,Chennai,Tamil Nadu,India,Asia/Kolkata,1264527,COMPLETE,33,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1264527&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:21:05-04:00
2026-08,geoname:1254163,geoname:1254163|city:thiruvananthapuram,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,COMPLETE,32,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1254163&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:21:22-04:00
2026-08,geoname:1275339,geoname:1275339|city:mumbai,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,COMPLETE,28,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1275339&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:21:37-04:00
2026-08,geoname:1275004,geoname:1275004|city:kolkata,Kolkata,West Bengal,India,Asia/Kolkata,1275004,COMPLETE,33,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1275004&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:21:53-04:00
2026-08,geoname:1275817,geoname:1275817|city:bhubaneswar,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,COMPLETE,29,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1275817&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:22:09-04:00
2026-08,geoname:1254360,geoname:1254360|city:tirupati,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,COMPLETE,33,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1254360&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:22:28-04:00
2026-08,geoname:1275841,geoname:1275841|city:bhopal,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,COMPLETE,29,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1275841&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:22:44-04:00
2026-08,geoname:1253405,geoname:1253405|city:varanasi,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,COMPLETE,33,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1253405&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:23:00-04:00
