Date,Location Key,City,State/Region,Country,Timezone,Geoname ID,Special Events,Special Event Details,Note,Snapshot Source
2026-08-24,geoname:1269843|city:hyderabad,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:01 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1269920|city:hubli,Hubli,Karnataka,India,Asia/Kolkata,1269920,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:16 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1270603|city:guruvayur,Guruvayur,Kerala,India,Asia/Kolkata,1270603,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:16 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1271476|city:guwahati,Guwahati,Assam,India,Asia/Kolkata,1271476,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:00 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1271631|city:gangtok,Gangtok,Sikkim,India,Asia/Kolkata,1271631,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:11 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1272552|city:dimapur,Dimapur,Nagaland,India,Asia/Kolkata,1272552,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 04:52 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1272648|city:dibrugarh,Dibrugarh,Assam,India,Asia/Kolkata,1272648,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 04:46 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1274256|city:chidambaram,Chidambaram,Tamil Nadu,India,Asia/Kolkata,1274256,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:01 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1275004|city:kolkata,Kolkata,West Bengal,India,Asia/Kolkata,1275004,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:17 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1275339|city:mumbai,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 01:57 PM to 04:28 PM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 10:49 AM",,2026-08-24_IST.txt
2026-08-24,geoname:1275817|city:bhubaneswar,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:29 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1275841|city:bhopal,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:00 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1276533|city:belgaum,Belgaum,Karnataka,India,Asia/Kolkata,1276533,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:18 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1277333|city:bengaluru,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:08 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1278094|city:ayodhya,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:37 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1278994|city:prayagraj,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:40 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1279186|city:aizawl,Aizawl,Mizoram,India,Asia/Kolkata,1279186,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 04:58 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1279290|city:agartala,Agartala,Tripura,India,Asia/Kolkata,1279290,Shravana Putrada Ekadashi (Dwadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:04 AM to 06:20 AM",Dwadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_IST.txt
2026-08-24,geoname:1835848|city:seoul,Seoul,Seoul,South Korea,Asia/Seoul,1835848,Shravana Putrada Ekadashi,"AruNodaya: 24 August 2026, 04:19:00 AM | Tithi start: 23 August 2026, 05:30:00 AM | Tithi end: 24 August 2026, 07:48:00 AM | Upavaasa date: 24-Aug-26 | Parana date: On 25th Aug, Parana Time - 05:56 AM to 08:35 AM",,2026-08-24_KST.txt
2026-08-24,geoname:2063523|city:perth,Perth,Western Australia,Australia,Australia/Perth,2063523,Shravana Putrada Ekadashi (Ekadashi Dwaya - upavasa on 23-Aug and 24-Aug),"Upavaasa dates: 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time - 06:42 AM to 08:50 AM",Ekadashi Dwaya: this is the second of two Upavaasa days. Parana is to be performed on 25 August 2026.,2026-08-24_AWST.txt
2026-08-24,geoname:2078025|city:adelaide,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,Shravana Putrada Ekadashi,"AruNodaya: 24 August 2026, 05:10:00 AM | Tithi start: 23 August 2026, 06:00:00 AM | Tithi end: 24 August 2026, 08:18:00 AM | Upavaasa date: 24-Aug-26 | Parana date: On 25th Aug, Parana Time - 06:44 AM to 08:58 AM",,2026-08-24_ACST.txt
2026-08-24,geoname:2147714|city:sydney,Sydney,New South Wales,Australia,Australia/Sydney,2147714,Shravana Putrada Ekadashi,"AruNodaya: 24 August 2026, 04:48:00 AM | Tithi start: 23 August 2026, 06:30:00 AM | Tithi end: 24 August 2026, 08:48:00 AM | Upavaasa date: 24-Aug-26 | Parana date: On 25th Aug, Parana Time - 06:23 AM to 08:37 AM",,2026-08-24_AEST.txt
2026-08-24,geoname:2158177|city:melbourne,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,Shravana Putrada Ekadashi,"AruNodaya: 24 August 2026, 05:18:00 AM | Tithi start: 23 August 2026, 06:30:00 AM | Tithi end: 24 August 2026, 08:48:00 AM | Upavaasa date: 24-Aug-26 | Parana date: On 25th Aug, Parana Time - 06:52 AM to 09:04 AM",,2026-08-24_AEST.txt
2026-08-24,geoname:2172517|city:canberra,Canberra,Australian Capital Territory,Australia,Australia/Sydney,2172517,Shravana Putrada Ekadashi,"AruNodaya: 24 August 2026, 04:58:00 AM | Tithi start: 23 August 2026, 06:30:00 AM | Tithi end: 24 August 2026, 08:48:00 AM | Upavaasa date: 24-Aug-26 | Parana date: On 25th Aug, Parana Time - 06:33 AM to 08:46 AM",,2026-08-24_AEST.txt
2026-08-24,geoname:2174003|city:brisbane,Brisbane,Queensland,Australia,Australia/Brisbane,2174003,Shravana Putrada Ekadashi,"AruNodaya: 24 August 2026, 04:34:00 AM | Tithi start: 23 August 2026, 06:30:00 AM | Tithi end: 24 August 2026, 08:48:00 AM | Upavaasa date: 24-Aug-26 | Parana date: On 25th Aug, Parana Time - 06:09 AM to 08:26 AM",,2026-08-24_AEST.txt
2026-08-24,geoname:2179537|city:wellington,Wellington,Wellington,New Zealand,Pacific/Auckland,2179537,Shravana Putrada Ekadashi,"AruNodaya: 24 August 2026, 05:23:00 AM | Tithi start: 23 August 2026, 08:30:00 AM | Tithi end: 24 August 2026, 10:48:00 AM | Upavaasa date: 24-Aug-26 | Parana date: On 25th Aug, Parana Time - 06:57 AM to 09:08 AM",,2026-08-24_NZST.txt
2026-08-24,geoname:2192362|city:christchurch,Christchurch,Canterbury,New Zealand,Pacific/Auckland,2192362,Shravana Putrada Ekadashi,"AruNodaya: 24 August 2026, 05:35:00 AM | Tithi start: 23 August 2026, 08:30:00 AM | Tithi end: 24 August 2026, 10:48:00 AM | Upavaasa date: 24-Aug-26 | Parana date: On 25th Aug, Parana Time - 07:09 AM to 09:18 AM",,2026-08-24_NZST.txt
2026-08-24,geoname:2193733|city:auckland,Auckland,Auckland,New Zealand,Pacific/Auckland,2193733,Shravana Putrada Ekadashi,"AruNodaya: 24 August 2026, 05:17:00 AM | Tithi start: 23 August 2026, 08:30:00 AM | Tithi end: 24 August 2026, 10:48:00 AM | Upavaasa date: 24-Aug-26 | Parana date: On 25th Aug, Parana Time - 06:52 AM to 09:05 AM",,2026-08-24_NZST.txt
2026-08-24,geoname:2643743|city:london,London,London,United Kingdom,Europe/London,2643743,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:19 AM to 08:49 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:19 AM",,2026-08-24_BST.txt
2026-08-24,geoname:2657896|city:zurich,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 07:19 AM to 09:19 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 07:19 AM",,2026-08-24_CEST.txt
2026-08-24,geoname:290030|city:doha,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 12:53 PM to 03:27 PM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 08:19 AM",,2026-08-24_AST.txt
2026-08-24,geoname:292223|city:dubai,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 01:38 PM to 04:12 PM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 09:19 AM",,2026-08-24_GST.txt
2026-08-24,geoname:2928751|city:esslingen,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 07:19 AM to 09:15 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 07:19 AM",,2026-08-24_CEST.txt
2026-08-24,geoname:4167147|city:orlando,Orlando,Florida,United States,America/New_York,4167147,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 07:00 AM to 09:35 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:4174757|city:tampa,Tampa,Florida,United States,America/New_York,4174757,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 07:05 AM to 09:40 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:4180439|city:atlanta,Atlanta,Georgia,United States,America/New_York,4180439,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 07:06 AM to 09:43 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:4256038|city:columbus,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 07:05 AM to 09:45 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:4347778|city:baltimore,Baltimore,Maryland,United States,America/New_York,4347778,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:28 AM to 09:08 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:4460243|city:charlotte,Charlotte,North Carolina,United States,America/New_York,4460243,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:50 AM to 09:28 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:4487042|city:raleigh,Raleigh,North Carolina,United States,America/New_York,4487042,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:41 AM to 09:19 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:4508722|city:cincinnati,Cincinnati,Ohio,United States,America/New_York,4508722,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 07:00 AM to 09:40 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:4509177|city:columbus,Columbus,Ohio,United States,America/New_York,4509177,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:52 AM to 09:33 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:4560349|city:philadelphia,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:21 AM to 09:02 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:4634946|city:knoxville,Knoxville,Tennessee,United States,America/New_York,4634946,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 07:01 AM to 09:40 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:4644585|city:nashville,Nashville,Tennessee,United States,America/Chicago,4644585,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:13 AM to 08:51 AM",,2026-08-24_CDT.txt
2026-08-24,geoname:4684888|city:dallas,Dallas,Texas,United States,America/Chicago,4684888,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:57 AM to 09:34 AM",,2026-08-24_CDT.txt
2026-08-24,geoname:4699066|city:houston,Houston,Texas,United States,America/Chicago,4699066,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:54 AM to 09:30 AM",,2026-08-24_CDT.txt
2026-08-24,geoname:4781708|city:richmond,Richmond,Virginia,United States,America/New_York,4781708,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:34 AM to 09:13 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:4887398|city:chicago,Chicago,Illinois,United States,America/Chicago,4887398,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:08 AM to 08:50 AM",,2026-08-24_CDT.txt
2026-08-24,geoname:4922462|city:lafayette,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 07:07 AM to 09:48 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:5099836|city:new_jersey,New Jersey,New Jersey,United States,America/New_York,5099836,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:16 AM to 08:57 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:5108728|city:belfast,Belfast,New York,United States,America/New_York,5108728,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:29 AM to 09:11 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:5110629|city:buffalo,Buffalo,New York,United States,America/New_York,5110629,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:32 AM to 09:14 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:5119251|city:greece,Greece,New York,United States,America/New_York,5119251,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:26 AM to 09:09 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:5128581|city:new_york,New York,New York,United States,America/New_York,5128581,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:15 AM to 08:56 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:5131614|city:pittsford,Pittsford,New York,United States,America/New_York,5131614,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:26 AM to 09:08 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:5134086|city:rochester,Rochester,New York,United States,America/New_York,5134086,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:26 AM to 09:09 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:5139865|city:stonybrook,Stonybrook,New York,United States,America/New_York,5139865,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:12 AM to 08:53 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:5140405|city:syracuse,Syracuse,New York,United States,America/New_York,5140405,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:20 AM to 09:03 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:5150529|city:cleveland,Cleveland,Ohio,United States,America/New_York,5150529,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:45 AM to 09:27 AM",,2026-08-24_EDT.txt
2026-08-24,geoname:5308655|city:phoenix,Phoenix,Arizona,United States,America/Phoenix,5308655,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 05:57 AM to 08:34 AM",,2026-08-24_MST.txt
2026-08-24,geoname:5368361|city:los_angeles,Los Angeles,California,United States,America/Los_Angeles,5368361,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:21 AM to 08:59 AM",,2026-08-24_PDT.txt
2026-08-24,geoname:5383527|city:placentia,Placentia,California,United States,America/Los_Angeles,5383527,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:20 AM to 08:57 AM",,2026-08-24_PDT.txt
2026-08-24,geoname:5391959|city:san_francisco,San Francisco,California,United States,America/Los_Angeles,5391959,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:33 AM to 09:13 AM",,2026-08-24_PDT.txt
2026-08-24,geoname:5809844|city:seattle,Seattle,Washington,United States,America/Los_Angeles,5809844,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:18 AM to 09:03 AM",,2026-08-24_PDT.txt
2026-08-24,geoname:6173331|city:vancouver,Vancouver,British Columbia,Canada,America/Los_Angeles,6173331,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 | Parana date: On 24th Aug, Parana Time - 06:18 AM to 09:04 AM",,2026-08-24_PDT.txt
2026-08-25,geoname:1253102|city:visakhapatnam,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:42 AM to 06:20 AM",Parana after Dwadashi Dwaya two-day Upavaasa.,2026-08-25_IST.txt
2026-08-25,geoname:1253405|city:varanasi,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:36 AM to 06:20 AM",Parana after Dwadashi Dwaya two-day Upavaasa.,2026-08-25_IST.txt
2026-08-25,geoname:1253573|city:vadodara,Vadodara,Gujarat,India,Asia/Kolkata,1253573,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:18 AM to 06:20 AM",Parana after Dwadashi Dwaya two-day Upavaasa.,2026-08-25_IST.txt
2026-08-25,geoname:1253952|city:udupi,Udupi,Karnataka,India,Asia/Kolkata,1253952,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:19 AM to 06:20 AM",Parana after Dwadashi Dwaya two-day Upavaasa.,2026-08-25_IST.txt
2026-08-25,geoname:1254163|city:thiruvananthapuram,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:14 AM to 06:20 AM",Parana after Dwadashi Dwaya two-day Upavaasa.,2026-08-25_IST.txt
2026-08-25,geoname:1254360|city:tirupati,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:00 AM to 06:20 AM",Parana after Dwadashi Dwaya two-day Upavaasa.,2026-08-25_IST.txt
2026-08-25,geoname:1254388|city:srirangam,Srirangam,Tamil Nadu,India,Asia/Kolkata,1254388,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:06 AM to 06:20 AM",Parana after Dwadashi Dwaya two-day Upavaasa.,2026-08-25_IST.txt
2026-08-25,geoname:1255364|city:surat,Surat,Gujarat,India,Asia/Kolkata,1255364,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:20 AM to 06:20 AM",Parana after Dwadashi Dwaya two-day Upavaasa.,2026-08-25_IST.txt
2026-08-25,geoname:1255634|city:srinagar,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:59 AM to 06:20 AM",Parana after Dwadashi Dwaya two-day Upavaasa.,2026-08-25_IST.txt
2026-08-25,geoname:1256287|city:silchar,Silchar,Assam,India,Asia/Kolkata,1256287,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 04:57 AM to 06:20 AM",Parana after Dwadashi Dwaya two-day Upavaasa.,2026-08-25_IST.txt
2026-08-25,geoname:1256525|city:shiliguri,Shiliguri,West Bengal,India,Asia/Kolkata,1256525,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 05:13 AM to 06:20 AM",Parana after Dwadashi Dwaya two-day Upavaasa.,2026-08-25_IST.txt
2026-08-25,geoname:1259229|city:pune,Pune,Maharashtra,India,Asia/Kolkata,1259229,Shravana Putrada Ekadashi Parana,"Parana for Upavaasa observed on 23-Aug-26 and 24-Aug-26 | Parana date: On 25th Aug, Parana Time for Vaishnava Ekadashi - 06:19 AM to 06:20 AM",Parana after Dwadashi Dwaya two-day Upavaasa.,2026-08-25_IST.txt
