Key,Date,City,State/Region,Country,Timezone,Geoname ID,Selected Drik Location,Sunrise,Sunset,Tithi,Nakshatra,Paksha,Vaara,Amanta Maasa,Sunsign,Scan Error
GEONAME::1253952,2026-09-05,Udupi,Karnataka,India,Asia/Kolkata,1253952,Udipi,06:20 AM,06:39 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1253952,2026-09-06,Udupi,Karnataka,India,Asia/Kolkata,1253952,Udipi,06:20 AM,06:39 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1253952,2026-09-07,Udupi,Karnataka,India,Asia/Kolkata,1253952,Udipi,06:20 AM,06:38 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1255364,2026-09-01,Surat,Gujarat,India,Asia/Kolkata,1255364,Surat,06:22 AM,06:55 PM,"Chaturthi upto 07:41 AM; Panchami upto 06:12 AM, Sep 02","Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1255364,2026-09-02,Surat,Gujarat,India,Asia/Kolkata,1255364,Surat,06:22 AM,06:54 PM,"Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1255364,2026-09-03,Surat,Gujarat,India,Asia/Kolkata,1255364,Surat,06:23 AM,06:53 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1255364,2026-09-04,Surat,Gujarat,India,Asia/Kolkata,1255364,Surat,06:23 AM,06:52 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1255364,2026-09-05,Surat,Gujarat,India,Asia/Kolkata,1255364,Surat,06:23 AM,06:51 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1255364,2026-09-06,Surat,Gujarat,India,Asia/Kolkata,1255364,Surat,06:23 AM,06:50 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1255364,2026-09-07,Surat,Gujarat,India,Asia/Kolkata,1255364,Surat,06:24 AM,06:49 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1259229,2026-09-01,Pune,Maharashtra,India,Asia/Kolkata,1259229,Pune,06:20 AM,06:49 PM,"Chaturthi upto 07:41 AM; Panchami upto 06:12 AM, Sep 02","Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1259229,2026-09-02,Pune,Maharashtra,India,Asia/Kolkata,1259229,Pune,06:20 AM,06:48 PM,"Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1259229,2026-09-03,Pune,Maharashtra,India,Asia/Kolkata,1259229,Pune,06:20 AM,06:47 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1259229,2026-09-04,Pune,Maharashtra,India,Asia/Kolkata,1259229,Pune,06:20 AM,06:47 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1259229,2026-09-05,Pune,Maharashtra,India,Asia/Kolkata,1259229,Pune,06:21 AM,06:46 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1259229,2026-09-06,Pune,Maharashtra,India,Asia/Kolkata,1259229,Pune,06:21 AM,06:45 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1259229,2026-09-07,Pune,Maharashtra,India,Asia/Kolkata,1259229,Pune,06:21 AM,06:44 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1253573,2026-09-01,Vadodara,Gujarat,India,Asia/Kolkata,1253573,Baroda,06:20 AM,06:54 PM,"Chaturthi upto 07:41 AM; Panchami upto 06:12 AM, Sep 02","Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1253573,2026-09-02,Vadodara,Gujarat,India,Asia/Kolkata,1253573,Baroda,06:20 AM,06:53 PM,"Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1253573,2026-09-03,Vadodara,Gujarat,India,Asia/Kolkata,1253573,Baroda,06:20 AM,06:52 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1253573,2026-09-04,Vadodara,Gujarat,India,Asia/Kolkata,1253573,Baroda,06:21 AM,06:51 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1253573,2026-09-05,Vadodara,Gujarat,India,Asia/Kolkata,1253573,Baroda,06:21 AM,06:50 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1253573,2026-09-06,Vadodara,Gujarat,India,Asia/Kolkata,1253573,Baroda,06:21 AM,06:49 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1253573,2026-09-07,Vadodara,Gujarat,India,Asia/Kolkata,1253573,Baroda,06:22 AM,06:49 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1269843,2026-09-01,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,06:02 AM,06:30 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1269843,2026-09-02,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,06:02 AM,06:29 PM,"Panchami upto 06:12 AM; Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1269843,2026-09-03,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,06:03 AM,06:28 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1269843,2026-09-04,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,06:03 AM,06:28 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1269843,2026-09-05,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,06:03 AM,06:27 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1269843,2026-09-06,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,06:03 AM,06:26 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1269843,2026-09-07,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,06:03 AM,06:25 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5134086,2026-09-01,Rochester,New York,United States,America/New_York,5134086,Rochester,06:35 AM,07:45 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5134086,2026-09-02,Rochester,New York,United States,America/New_York,5134086,Rochester,06:36 AM,07:44 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5134086,2026-09-03,Rochester,New York,United States,America/New_York,5134086,Rochester,06:37 AM,07:42 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5134086,2026-09-04,Rochester,New York,United States,America/New_York,5134086,Rochester,06:38 AM,07:40 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5134086,2026-09-05,Rochester,New York,United States,America/New_York,5134086,Rochester,06:39 AM,07:38 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5134086,2026-09-06,Rochester,New York,United States,America/New_York,5134086,Rochester,06:40 AM,07:37 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5134086,2026-09-07,Rochester,New York,United States,America/New_York,5134086,Rochester,06:41 AM,07:35 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5139865,2026-09-01,Stonybrook,New York,United States,America/New_York,5139865,Stonybrook,06:19 AM,07:25 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5139865,2026-09-02,Stonybrook,New York,United States,America/New_York,5139865,Stonybrook,06:20 AM,07:23 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5139865,2026-09-03,Stonybrook,New York,United States,America/New_York,5139865,Stonybrook,06:21 AM,07:22 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5139865,2026-09-04,Stonybrook,New York,United States,America/New_York,5139865,Stonybrook,06:22 AM,07:20 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5139865,2026-09-05,Stonybrook,New York,United States,America/New_York,5139865,Stonybrook,06:23 AM,07:18 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5139865,2026-09-06,Stonybrook,New York,United States,America/New_York,5139865,Stonybrook,06:24 AM,07:17 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5139865,2026-09-07,Stonybrook,New York,United States,America/New_York,5139865,Stonybrook,06:25 AM,07:15 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4922462,2026-09-01,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Lafayette,07:15 AM,08:19 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4922462,2026-09-02,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Lafayette,07:16 AM,08:18 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4922462,2026-09-03,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Lafayette,07:17 AM,08:16 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4922462,2026-09-04,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Lafayette,07:18 AM,08:14 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4922462,2026-09-05,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Lafayette,07:19 AM,08:13 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4922462,2026-09-06,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Lafayette,07:20 AM,08:11 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4922462,2026-09-07,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Lafayette,07:21 AM,08:10 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08","Punarvasu upto 08:44 AM; Pushya upto 07:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4887398,2026-09-01,Chicago,Illinois,United States,America/Chicago,4887398,Chicago,06:17 AM,07:24 PM,Panchami upto 07:42 PM,Ashwini upto 04:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4887398,2026-09-02,Chicago,Illinois,United States,America/Chicago,4887398,Chicago,06:18 AM,07:22 PM,Shashthi upto 05:55 PM,Bharani upto 03:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4887398,2026-09-03,Chicago,Illinois,United States,America/Chicago,4887398,Chicago,06:19 AM,07:21 PM,Saptami upto 03:55 PM,Krittika upto 01:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4887398,2026-09-04,Chicago,Illinois,United States,America/Chicago,4887398,Chicago,06:20 AM,07:19 PM,Ashtami upto 01:43 PM,Rohini upto 12:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4887398,2026-09-05,Chicago,Illinois,United States,America/Chicago,4887398,Chicago,06:21 AM,07:17 PM,Navami upto 11:23 AM,Mrigashira upto 11:00 AM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4887398,2026-09-06,Chicago,Illinois,United States,America/Chicago,4887398,Chicago,06:22 AM,07:16 PM,Dashami upto 08:59 AM,Ardra upto 09:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4887398,2026-09-07,Chicago,Illinois,United States,America/Chicago,4887398,Chicago,06:23 AM,07:14 PM,"Ekadashi upto 06:33 AM; Dwadashi upto 04:12 AM, Sep 08","Punarvasu upto 07:44 AM; Pushya upto 06:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4684888,2026-09-01,Dallas,Texas,United States,America/Chicago,4684888,Dallas,07:02 AM,07:52 PM,Panchami upto 07:42 PM,Ashwini upto 04:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4684888,2026-09-02,Dallas,Texas,United States,America/Chicago,4684888,Dallas,07:03 AM,07:51 PM,Shashthi upto 05:55 PM,Bharani upto 03:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4684888,2026-09-03,Dallas,Texas,United States,America/Chicago,4684888,Dallas,07:03 AM,07:49 PM,Saptami upto 03:55 PM,Krittika upto 01:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4684888,2026-09-04,Dallas,Texas,United States,America/Chicago,4684888,Dallas,07:04 AM,07:48 PM,Ashtami upto 01:43 PM,Rohini upto 12:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4684888,2026-09-05,Dallas,Texas,United States,America/Chicago,4684888,Dallas,07:05 AM,07:47 PM,Navami upto 11:23 AM,Mrigashira upto 11:00 AM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4684888,2026-09-06,Dallas,Texas,United States,America/Chicago,4684888,Dallas,07:05 AM,07:45 PM,"Dashami upto 08:59 AM; Ekadashi upto 06:33 AM, Sep 07",Ardra upto 09:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4684888,2026-09-07,Dallas,Texas,United States,America/Chicago,4684888,Dallas,07:06 AM,07:44 PM,"Dwadashi upto 04:12 AM, Sep 08","Punarvasu upto 07:44 AM; Pushya upto 06:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4699066,2026-09-01,Houston,Texas,United States,America/Chicago,4699066,Houston,06:59 AM,07:44 PM,Panchami upto 07:42 PM,Ashwini upto 04:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4699066,2026-09-02,Houston,Texas,United States,America/Chicago,4699066,Houston,06:59 AM,07:42 PM,Shashthi upto 05:55 PM,Bharani upto 03:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4699066,2026-09-03,Houston,Texas,United States,America/Chicago,4699066,Houston,07:00 AM,07:41 PM,Saptami upto 03:55 PM,Krittika upto 01:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4699066,2026-09-04,Houston,Texas,United States,America/Chicago,4699066,Houston,07:00 AM,07:40 PM,Ashtami upto 01:43 PM,Rohini upto 12:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4699066,2026-09-05,Houston,Texas,United States,America/Chicago,4699066,Houston,07:01 AM,07:39 PM,Navami upto 11:23 AM,Mrigashira upto 11:00 AM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4699066,2026-09-06,Houston,Texas,United States,America/Chicago,4699066,Houston,07:02 AM,07:38 PM,"Dashami upto 08:59 AM; Ekadashi upto 06:33 AM, Sep 07",Ardra upto 09:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4699066,2026-09-07,Houston,Texas,United States,America/Chicago,4699066,Houston,07:02 AM,07:36 PM,"Dwadashi upto 04:12 AM, Sep 08","Punarvasu upto 07:44 AM; Pushya upto 06:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5308655,2026-09-01,Phoenix,Arizona,United States,America/Phoenix,5308655,Phoenix,06:03 AM,06:53 PM,Panchami upto 05:42 PM,Ashwini upto 02:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5308655,2026-09-02,Phoenix,Arizona,United States,America/Phoenix,5308655,Phoenix,06:03 AM,06:52 PM,Shashthi upto 03:55 PM,Bharani upto 01:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5308655,2026-09-03,Phoenix,Arizona,United States,America/Phoenix,5308655,Phoenix,06:04 AM,06:51 PM,Saptami upto 01:55 PM,Krittika upto 11:59 AM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5308655,2026-09-04,Phoenix,Arizona,United States,America/Phoenix,5308655,Phoenix,06:05 AM,06:50 PM,Ashtami upto 11:43 AM,Rohini upto 10:34 AM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5308655,2026-09-05,Phoenix,Arizona,United States,America/Phoenix,5308655,Phoenix,06:05 AM,06:48 PM,Navami upto 09:23 AM,Mrigashira upto 09:00 AM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5308655,2026-09-06,Phoenix,Arizona,United States,America/Phoenix,5308655,Phoenix,06:06 AM,06:47 PM,"Dashami upto 06:59 AM; Ekadashi upto 04:33 AM, Sep 07","Ardra upto 07:22 AM; Punarvasu upto 05:44 AM, Sep 07",Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5308655,2026-09-07,Phoenix,Arizona,United States,America/Phoenix,5308655,Phoenix,06:07 AM,06:45 PM,"Dwadashi upto 02:12 AM, Sep 08","Pushya upto 04:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5391959,2026-09-01,San Francisco,California,United States,America/Los_Angeles,5391959,San Francisco,06:40 AM,07:39 PM,Panchami upto 05:42 PM,Ashwini upto 02:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5391959,2026-09-02,San Francisco,California,United States,America/Los_Angeles,5391959,San Francisco,06:41 AM,07:37 PM,Shashthi upto 03:55 PM,Bharani upto 01:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5391959,2026-09-03,San Francisco,California,United States,America/Los_Angeles,5391959,San Francisco,06:42 AM,07:36 PM,Saptami upto 01:55 PM,Krittika upto 11:59 AM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5391959,2026-09-04,San Francisco,California,United States,America/Los_Angeles,5391959,San Francisco,06:43 AM,07:34 PM,Ashtami upto 11:43 AM,Rohini upto 10:34 AM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5391959,2026-09-05,San Francisco,California,United States,America/Los_Angeles,5391959,San Francisco,06:43 AM,07:33 PM,Navami upto 09:23 AM,Mrigashira upto 09:00 AM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5391959,2026-09-06,San Francisco,California,United States,America/Los_Angeles,5391959,San Francisco,06:44 AM,07:31 PM,"Dashami upto 06:59 AM; Ekadashi upto 04:33 AM, Sep 07","Ardra upto 07:22 AM; Punarvasu upto 05:44 AM, Sep 07",Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5391959,2026-09-07,San Francisco,California,United States,America/Los_Angeles,5391959,San Francisco,06:45 AM,07:30 PM,"Dwadashi upto 02:12 AM, Sep 08","Pushya upto 04:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5368361,2026-09-01,Los Angeles,California,United States,America/Los_Angeles,5368361,Los Angeles,06:27 AM,07:19 PM,Panchami upto 05:42 PM,Ashwini upto 02:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5368361,2026-09-02,Los Angeles,California,United States,America/Los_Angeles,5368361,Los Angeles,06:27 AM,07:17 PM,Shashthi upto 03:55 PM,Bharani upto 01:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5368361,2026-09-03,Los Angeles,California,United States,America/Los_Angeles,5368361,Los Angeles,06:28 AM,07:16 PM,Saptami upto 01:55 PM,Krittika upto 11:59 AM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5368361,2026-09-04,Los Angeles,California,United States,America/Los_Angeles,5368361,Los Angeles,06:29 AM,07:15 PM,Ashtami upto 11:43 AM,Rohini upto 10:34 AM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5368361,2026-09-05,Los Angeles,California,United States,America/Los_Angeles,5368361,Los Angeles,06:30 AM,07:13 PM,Navami upto 09:23 AM,Mrigashira upto 09:00 AM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5368361,2026-09-06,Los Angeles,California,United States,America/Los_Angeles,5368361,Los Angeles,06:30 AM,07:12 PM,"Dashami upto 06:59 AM; Ekadashi upto 04:33 AM, Sep 07","Ardra upto 07:22 AM; Punarvasu upto 05:44 AM, Sep 07",Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5368361,2026-09-07,Los Angeles,California,United States,America/Los_Angeles,5368361,Los Angeles,06:31 AM,07:11 PM,"Dwadashi upto 02:12 AM, Sep 08","Pushya upto 04:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5809844,2026-09-01,Seattle,Washington,United States,America/Los_Angeles,5809844,Seattle,06:28 AM,07:49 PM,Panchami upto 05:42 PM,Ashwini upto 02:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5809844,2026-09-02,Seattle,Washington,United States,America/Los_Angeles,5809844,Seattle,06:30 AM,07:47 PM,Shashthi upto 03:55 PM,Bharani upto 01:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5809844,2026-09-03,Seattle,Washington,United States,America/Los_Angeles,5809844,Seattle,06:31 AM,07:46 PM,Saptami upto 01:55 PM,Krittika upto 11:59 AM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5809844,2026-09-04,Seattle,Washington,United States,America/Los_Angeles,5809844,Seattle,06:32 AM,07:44 PM,Ashtami upto 11:43 AM,Rohini upto 10:34 AM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5809844,2026-09-05,Seattle,Washington,United States,America/Los_Angeles,5809844,Seattle,06:34 AM,07:42 PM,Navami upto 09:23 AM,Mrigashira upto 09:00 AM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5809844,2026-09-06,Seattle,Washington,United States,America/Los_Angeles,5809844,Seattle,06:35 AM,07:39 PM,"Dashami upto 06:59 AM; Ekadashi upto 04:33 AM, Sep 07","Ardra upto 07:22 AM; Punarvasu upto 05:44 AM, Sep 07",Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5809844,2026-09-07,Seattle,Washington,United States,America/Los_Angeles,5809844,Seattle,06:36 AM,07:37 PM,"Dwadashi upto 02:12 AM, Sep 08","Pushya upto 04:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4174757,2026-09-01,Tampa,Florida,United States,America/New_York,4174757,Tampa,07:09 AM,07:51 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4174757,2026-09-02,Tampa,Florida,United States,America/New_York,4174757,Tampa,07:09 AM,07:50 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4174757,2026-09-03,Tampa,Florida,United States,America/New_York,4174757,Tampa,07:10 AM,07:48 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4174757,2026-09-04,Tampa,Florida,United States,America/New_York,4174757,Tampa,07:10 AM,07:47 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4174757,2026-09-05,Tampa,Florida,United States,America/New_York,4174757,Tampa,07:11 AM,07:46 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4174757,2026-09-06,Tampa,Florida,United States,America/New_York,4174757,Tampa,07:11 AM,07:45 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4174757,2026-09-07,Tampa,Florida,United States,America/New_York,4174757,Tampa,07:11 AM,07:44 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08","Punarvasu upto 08:44 AM; Pushya upto 07:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4167147,2026-09-01,Orlando,Florida,United States,America/New_York,4167147,Orlando,07:04 AM,07:47 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4167147,2026-09-02,Orlando,Florida,United States,America/New_York,4167147,Orlando,07:04 AM,07:46 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4167147,2026-09-03,Orlando,Florida,United States,America/New_York,4167147,Orlando,07:05 AM,07:45 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4167147,2026-09-04,Orlando,Florida,United States,America/New_York,4167147,Orlando,07:05 AM,07:43 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4167147,2026-09-05,Orlando,Florida,United States,America/New_York,4167147,Orlando,07:06 AM,07:42 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
